SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,CATEGORY,TARGET_LABEL,CCR_2010,CCR_2011,CCR_2012,CCR_2013,CCR_2014,CCR_2015,TARGET_LABEL_SORT,COOP,COOP_CODE
20142015,056,JEFFERSON,275,Jefferson County,031,Southern High School,275031,056275031,210299000637,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,Delivery Target,Delivery Target,,13.6,23.2,32.8,42.4,52.0,1,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,Delivery Target,Actual Score,4.0,6.0,14.9,9.9,35.0,43.5,2,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,Delivery Target,Met Target,,No,No,No,No,No,3,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,033,Valley High School,275033,056275033,210299000639,Delivery Target,Delivery Target,,13.6,23.2,32.8,42.4,52.0,1,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,033,Valley High School,275033,056275033,210299000639,Delivery Target,Actual Score,4.0,4.0,10.9,22.8,35.2,51.1,2,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,033,Valley High School,275033,056275033,210299000639,Delivery Target,Met Target,,No,No,No,No,No,3,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,051,Waggener High School,275051,056275051,210299000649,Delivery Target,Delivery Target,,21.7,30.4,39.1,47.8,56.5,1,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,051,Waggener High School,275051,056275051,210299000649,Delivery Target,Actual Score,13.0,18.0,27.9,32.8,45.7,48.0,2,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,051,Waggener High School,275051,056275051,210299000649,Delivery Target,Met Target,,No,No,No,No,No,3,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,084,Western High School,275084,056275084,210299000677,Delivery Target,Delivery Target,,13.6,23.2,32.8,42.4,52.0,1,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,084,Western High School,275084,056275084,210299000677,Delivery Target,Actual Score,4.0,11.0,17.4,42.7,38.6,46.6,2,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,084,Western High School,275084,056275084,210299000677,Delivery Target,Met Target,,No,No,Yes,No,No,3,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,Delivery Target,Delivery Target,,82.9,84.8,86.7,88.6,90.5,1,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,Delivery Target,Actual Score,81.0,81.0,91.4,91.5,95.4,92.5,2,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,Delivery Target,Delivery Target,,37.9,44.8,51.7,58.6,65.5,1,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,Delivery Target,Actual Score,31.0,32.0,45.2,51.3,60.6,63.1,2,JEFF CO,909
20142015,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,Delivery Target,Met Target,,No,Yes,No,Yes,No,3,JEFF CO,909
20142015,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,Delivery Target,Delivery Target,,21.7,30.4,39.1,47.8,56.5,1,KVEC,904
20142015,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,Delivery Target,Actual Score,13.0,27.0,43.2,63.4,90.9,97.6,2,KVEC,904
20142015,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,KVEC,904
20142015,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,Delivery Target,Delivery Target,,21.7,30.4,39.1,47.8,56.5,1,KVEC,904
20142015,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,Delivery Target,Actual Score,13.0,27.0,43.2,63.4,90.9,97.6,2,KVEC,904
20142015,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,KVEC,904
20142015,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,Delivery Target,Actual Score,38.0,41.0,51.0,54.7,67.2,56.9,2,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,Delivery Target,Met Target,,No,Yes,No,Yes,No,3,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,Delivery Target,Delivery Target,,56.8,61.6,66.4,71.2,76.0,1,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,Delivery Target,Actual Score,52.0,54.0,48.5,63.1,69.7,66.8,2,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,Delivery Target,Met Target,,No,No,No,No,No,3,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,Delivery Target,Delivery Target,,47.8,53.6,59.4,65.2,71.0,1,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,Delivery Target,Actual Score,42.0,45.0,48.5,56.7,66.1,62.2,2,CKEC,901
20142015,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,Delivery Target,Met Target,,No,No,No,Yes,No,3,CKEC,901
20142015,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,KEDC,903
20142015,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,Delivery Target,Actual Score,36.0,37.0,51.7,56.6,65.3,62.9,2,KEDC,903
20142015,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,Delivery Target,Met Target,,No,Yes,Yes,Yes,No,3,KEDC,903
20142015,058,JOHNSON,285,Johnson County,,---District Total---,285,,,Delivery Target,Delivery Target,,40.6,47.2,53.8,60.4,67.0,1,KEDC,903
20142015,058,JOHNSON,285,Johnson County,,---District Total---,285,,,Delivery Target,Actual Score,34.0,36.0,51.7,56.6,65.3,62.9,2,KEDC,903
20142015,058,JOHNSON,285,Johnson County,,---District Total---,285,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,No,3,KEDC,903
20142015,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,Delivery Target,Delivery Target,,51.4,56.8,62.2,67.6,73.0,1,NKCES,905
20142015,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,Delivery Target,Actual Score,46.0,46.0,49.1,54.7,61.0,68.6,2,NKCES,905
20142015,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,Delivery Target,Met Target,,No,No,No,No,No,3,NKCES,905
20142015,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,Delivery Target,Delivery Target,,47.8,53.6,59.4,65.2,71.0,1,NKCES,905
20142015,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,Delivery Target,Actual Score,42.0,46.0,47.8,43.8,61.5,62.8,2,NKCES,905
20142015,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,Delivery Target,Met Target,,No,No,No,No,No,3,NKCES,905
20142015,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,Delivery Target,Delivery Target,,46.0,52.0,58.0,64.0,70.0,1,NKCES,905
20142015,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,Delivery Target,Actual Score,40.0,38.0,41.0,53.1,52.5,55.0,2,NKCES,905
20142015,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,Delivery Target,Met Target,,No,No,No,No,No,3,NKCES,905
20142015,059,KENTON,291,Kenton County,,---District Total---,291,,,Delivery Target,Delivery Target,,48.7,54.4,60.1,65.8,71.5,1,NKCES,905
20142015,059,KENTON,291,Kenton County,,---District Total---,291,,,Delivery Target,Actual Score,43.0,43.0,45.5,51.5,57.2,61.6,2,NKCES,905
20142015,059,KENTON,291,Kenton County,,---District Total---,291,,,Delivery Target,Met Target,,No,No,No,No,No,3,NKCES,905
20142015,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,Delivery Target,Delivery Target,,22.6,31.2,39.8,48.4,57.0,1,KVEC,904
20142015,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,Delivery Target,Actual Score,14.0,17.0,16.7,10.0,40.0,33.3,2,KVEC,904
20142015,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,Delivery Target,Met Target,,No,No,No,No,No,3,KVEC,904
20142015,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,Delivery Target,Delivery Target,,38.8,45.6,52.4,59.2,66.0,1,KVEC,904
20142015,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,Delivery Target,Actual Score,32.0,35.0,43.4,41.7,68.2,77.5,2,KVEC,904
20142015,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,KVEC,904
20142015,060,KNOTT,295,Knott County,,---District Total---,295,,,Delivery Target,Delivery Target,,36.1,43.2,50.3,57.4,64.5,1,KVEC,904
20142015,060,KNOTT,295,Knott County,,---District Total---,295,,,Delivery Target,Actual Score,29.0,33.0,40.3,37.8,62.8,70.6,2,KVEC,904
20142015,060,KNOTT,295,Knott County,,---District Total---,295,,,Delivery Target,Met Target,,No,No,No,Yes,Yes,3,KVEC,904
20142015,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,Delivery Target,Delivery Target,,27.1,35.2,43.3,51.4,59.5,1,SESC,907
20142015,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,Delivery Target,Actual Score,19.0,29.0,30.3,42.3,47.9,65.8,2,SESC,907
20142015,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,Delivery Target,Met Target,,Yes,No,No,No,Yes,3,SESC,907
20142015,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,Delivery Target,Delivery Target,,16.3,25.6,34.9,44.2,53.5,1,SESC,907
20142015,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,Delivery Target,Actual Score,7.0,21.0,28.1,23.7,53.8,75.4,2,SESC,907
20142015,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,Delivery Target,Met Target,,Yes,Yes,No,Yes,Yes,3,SESC,907
20142015,061,KNOX,301,Knox County,,---District Total---,301,,,Delivery Target,Delivery Target,,23.5,32.0,40.5,49.0,57.5,1,SESC,907
20142015,061,KNOX,301,Knox County,,---District Total---,301,,,Delivery Target,Actual Score,15.0,26.0,29.3,37.8,48.3,67.4,2,SESC,907
20142015,061,KNOX,301,Knox County,,---District Total---,301,,,Delivery Target,Met Target,,Yes,No,No,No,Yes,3,SESC,907
20142015,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,Delivery Target,Delivery Target,,33.4,40.8,48.2,55.6,63.0,1,GRREC,902
20142015,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,Delivery Target,Actual Score,26.0,45.0,51.1,71.7,70.0,68.2,2,GRREC,902
20142015,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,062,LARUE,305,LaRue County,,---District Total---,305,,,Delivery Target,Delivery Target,,32.5,40.0,47.5,55.0,62.5,1,GRREC,902
20142015,062,LARUE,305,LaRue County,,---District Total---,305,,,Delivery Target,Actual Score,25.0,44.0,51.1,71.7,70.0,68.2,2,GRREC,902
20142015,062,LARUE,305,LaRue County,,---District Total---,305,,,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,Delivery Target,Delivery Target,,46.9,52.8,58.7,64.6,70.5,1,SESC,907
20142015,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,Delivery Target,Actual Score,41.0,36.0,37.4,42.4,56.7,65.6,2,SESC,907
20142015,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,Delivery Target,Met Target,,No,No,No,No,No,3,SESC,907
20142015,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,SESC,907
20142015,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,Delivery Target,Actual Score,36.0,43.0,48.6,43.3,42.0,61.4,2,SESC,907
20142015,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,Delivery Target,Met Target,,Yes,No,No,No,No,3,SESC,907
20142015,063,LAUREL,311,Laurel County,,---District Total---,311,,,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,SESC,907
20142015,063,LAUREL,311,Laurel County,,---District Total---,311,,,Delivery Target,Actual Score,36.0,35.0,42.9,42.7,48.8,63.0,2,SESC,907
20142015,063,LAUREL,311,Laurel County,,---District Total---,311,,,Delivery Target,Met Target,,No,No,No,No,No,3,SESC,907
20142015,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,Delivery Target,Delivery Target,,28.9,36.8,44.7,52.6,60.5,1,KEDC,903
20142015,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,Delivery Target,Actual Score,21.0,28.0,28.4,50.0,58.7,73.2,2,KEDC,903
20142015,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KEDC,903
20142015,064,LAWRENCE,315,Lawrence County,,---District Total---,315,,,Delivery Target,Delivery Target,,28.9,36.8,44.7,52.6,60.5,1,KEDC,903
20142015,064,LAWRENCE,315,Lawrence County,,---District Total---,315,,,Delivery Target,Actual Score,21.0,28.0,28.4,50.0,58.7,73.2,2,KEDC,903
20142015,064,LAWRENCE,315,Lawrence County,,---District Total---,315,,,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KEDC,903
20142015,065,LEE,321,Lee County,050,Lee County High School,321050,065321050,210327000876,Delivery Target,Delivery Target,,35.2,42.4,49.6,56.8,64.0,1,KVEC,904
20142015,065,LEE,321,Lee County,050,Lee County High School,321050,065321050,210327000876,Delivery Target,Actual Score,28.0,26.0,51.3,62.7,77.8,69.0,2,KVEC,904
20142015,065,LEE,321,Lee County,050,Lee County High School,321050,065321050,210327000876,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,KVEC,904
20142015,065,LEE,321,Lee County,,---District Total---,321,,,Delivery Target,Delivery Target,,35.2,42.4,49.6,56.8,64.0,1,KVEC,904
20142015,065,LEE,321,Lee County,,---District Total---,321,,,Delivery Target,Actual Score,28.0,26.0,51.3,62.7,77.8,69.0,2,KVEC,904
20142015,065,LEE,321,Lee County,,---District Total---,321,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,KVEC,904
20142015,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,Delivery Target,Delivery Target,,23.5,32.0,40.5,49.0,57.5,1,KVEC,904
20142015,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,Delivery Target,Actual Score,15.0,36.0,50.0,74.4,77.1,69.0,2,KVEC,904
20142015,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,KVEC,904
20142015,066,LESLIE,325,Leslie County,,---District Total---,325,,,Delivery Target,Delivery Target,,23.5,32.0,40.5,49.0,57.5,1,KVEC,904
20142015,066,LESLIE,325,Leslie County,,---District Total---,325,,,Delivery Target,Actual Score,15.0,36.0,50.0,74.4,77.1,69.0,2,KVEC,904
20142015,066,LESLIE,325,Leslie County,,---District Total---,325,,,Delivery Target,Met Target,,Yes,Yes,Yes,Yes,Yes,3,KVEC,904
20142015,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,Delivery Target,Delivery Target,,38.8,45.6,52.4,59.2,66.0,1,KVEC,904
20142015,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,Delivery Target,Actual Score,32.0,26.0,43.3,61.7,68.4,71.0,2,KVEC,904
20142015,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KVEC,904
20142015,067,LETCHER,331,Letcher County,,---District Total---,331,,,Delivery Target,Delivery Target,,38.8,45.6,52.4,59.2,66.0,1,KVEC,904
20142015,067,LETCHER,331,Letcher County,,---District Total---,331,,,Delivery Target,Actual Score,32.0,26.0,43.3,61.7,68.4,71.0,2,KVEC,904
20142015,067,LETCHER,331,Letcher County,,---District Total---,331,,,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KVEC,904
20142015,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,KEDC,903
20142015,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,Delivery Target,Actual Score,27.0,31.0,40.8,57.0,65.1,64.1,2,KEDC,903
20142015,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KEDC,903
20142015,068,LEWIS,335,Lewis County,,---District Total---,335,,,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,KEDC,903
20142015,068,LEWIS,335,Lewis County,,---District Total---,335,,,Delivery Target,Actual Score,27.0,31.0,40.8,57.0,65.1,64.1,2,KEDC,903
20142015,068,LEWIS,335,Lewis County,,---District Total---,335,,,Delivery Target,Met Target,,No,No,Yes,Yes,Yes,3,KEDC,903
20142015,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,SESC,907
20142015,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,Delivery Target,Actual Score,27.0,28.0,42.9,56.8,72.0,73.6,2,SESC,907
20142015,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,SESC,907
20142015,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,Delivery Target,Delivery Target,,30.7,38.4,46.1,53.8,61.5,1,SESC,907
20142015,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,Delivery Target,Actual Score,23.0,23.0,42.9,56.8,72.0,73.6,2,SESC,907
20142015,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,SESC,907
20142015,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,Delivery Target,Delivery Target,,29.8,37.6,45.4,53.2,61.0,1,WKEC,908
20142015,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,Delivery Target,Actual Score,22.0,32.0,34.3,51.1,72.3,68.8,2,WKEC,908
20142015,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,Delivery Target,Met Target,,Yes,No,Yes,Yes,Yes,3,WKEC,908
20142015,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,Delivery Target,Delivery Target,,29.8,37.6,45.4,53.2,61.0,1,WKEC,908
20142015,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,Delivery Target,Actual Score,22.0,32.0,34.3,51.1,72.3,68.8,2,WKEC,908
20142015,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,Delivery Target,Met Target,,Yes,No,Yes,Yes,Yes,3,WKEC,908
20142015,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,Delivery Target,Delivery Target,,36.1,43.2,50.3,57.4,64.5,1,GRREC,902
20142015,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,Delivery Target,Actual Score,29.0,33.0,44.7,52.7,81.6,78.9,2,GRREC,902
20142015,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,071,LOGAN,351,Logan County,,---District Total---,351,,,Delivery Target,Delivery Target,,36.1,43.2,50.3,57.4,64.5,1,GRREC,902
20142015,071,LOGAN,351,Logan County,,---District Total---,351,,,Delivery Target,Actual Score,29.0,33.0,44.7,52.7,81.6,78.9,2,GRREC,902
20142015,071,LOGAN,351,Logan County,,---District Total---,351,,,Delivery Target,Met Target,,No,Yes,Yes,Yes,Yes,3,GRREC,902
20142015,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,NKCES,905
20142015,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,Delivery Target,Actual Score,36.0,33.0,44.3,55.6,59.4,50.9,2,NKCES,905
20142015,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,Delivery Target,Met Target,,No,No,Yes,No,No,3,NKCES,905
20142015,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,NKCES,905
20142015,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,Delivery Target,Actual Score,36.0,33.0,44.3,55.6,59.4,50.9,2,NKCES,905
20142015,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,Delivery Target,Met Target,,No,No,Yes,No,No,3,NKCES,905
20142015,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,WKEC,908
20142015,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,Delivery Target,Actual Score,36.0,41.0,58.8,56.5,61.1,76.8,2,WKEC,908
20142015,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,Delivery Target,Met Target,,No,Yes,Yes,No,Yes,3,WKEC,908
20142015,072,LYON,361,Lyon County,,---District Total---,361,,,Delivery Target,Delivery Target,,42.4,48.8,55.2,61.6,68.0,1,WKEC,908
20142015,072,LYON,361,Lyon County,,---District Total---,361,,,Delivery Target,Actual Score,36.0,41.0,58.8,56.5,61.1,76.8,2,WKEC,908
20142015,072,LYON,361,Lyon County,,---District Total---,361,,,Delivery Target,Met Target,,No,Yes,Yes,No,Yes,3,WKEC,908
20142015,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,Delivery Target,Delivery Target,,43.3,49.6,55.9,62.2,68.5,1,SESC,907
20142015,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,Delivery Target,Actual Score,37.0,50.0,44.9,47.0,58.4,63.5,2,SESC,907
20142015,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,Delivery Target,Met Target,,Yes,No,No,No,No,3,SESC,907
20142015,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,Delivery Target,Delivery Target,,31.6,39.2,46.8,54.4,62.0,1,SESC,907
20142015,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,Delivery Target,Actual Score,24.0,39.0,44.1,44.2,73.3,82.2,2,SESC,907
20142015,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,Delivery Target,Met Target,,Yes,Yes,No,Yes,Yes,3,SESC,907
20142015,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,Delivery Target,Delivery Target,,71.2,74.4,77.6,80.8,84.0,1,SESC,907
20142015,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,Delivery Target,Actual Score,68.0,55.0,70.0,60.0,65.0,63.6,2,SESC,907
20142015,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,Delivery Target,Met Target,,No,No,No,No,No,3,SESC,907
20142015,073,MADISON,365,Madison County,,---District Total---,365,,,Delivery Target,Delivery Target,,41.5,48.0,54.5,61.0,67.5,1,SESC,907
20142015,073,MADISON,365,Madison County,,---District Total---,365,,,Delivery Target,Actual Score,35.0,47.0,46.2,46.8,64.4,70.5,2,SESC,907
20142015,073,MADISON,365,Madison County,,---District Total---,365,,,Delivery Target,Met Target,,Yes,No,No,Yes,Yes,3,SESC,907
20142015,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,KVEC,904
20142015,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,Delivery Target,Actual Score,27.0,18.0,25.4,38.7,51.6,66.9,2,KVEC,904
20142015,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,Delivery Target,Met Target,,No,No,No,No,Yes,3,KVEC,904
20142015,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,Delivery Target,Delivery Target,,34.3,41.6,48.9,56.2,63.5,1,KVEC,904
20142015,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,Delivery Target,Actual Score,27.0,18.0,25.4,38.7,51.6,66.9,2,KVEC,904
20142015,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,Delivery Target,Met Target,,No,No,No,No,Yes,3,KVEC,904
20142015,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,CKEC,901
20142015,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,Delivery Target,Actual Score,38.0,51.0,45.7,44.6,57.3,73.6,2,CKEC,901
20142015,075,MARION,375,Marion County,515,Marion County High School,375515,075375515,210378000970,Delivery Target,Met Target,,Yes,No,No,No,Yes,3,CKEC,901
20142015,075,MARION,375,Marion County,,---District Total---,375,,,Delivery Target,Delivery Target,,44.2,50.4,56.6,62.8,69.0,1,CKEC,901
20142015,075,MARION,375,Marion County,,---District Total---,375,,,Delivery Target,Actual Score,38.0,51.0,45.7,44.6,57.3,73.6,2,CKEC,901
20142015,075,MARION,375,Marion County,,---District Total---,375,,,Delivery Target,Met Target,,Yes,No,No,No,Yes,3,CKEC,901
20142015,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,Delivery Target,Delivery Target,,49.6,55.2,60.8,66.4,72.0,1,WKEC,908
20142015,076,MARSHALL,381,Marshall County,088,Marshall County High School,381088,076381088,210381000976,Delivery Target,Actual Score,44.0,49.0,55.4,67.8,74.5,77.4,2,WKEC,908
