SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,CATEGORY,TARGET_LABEL,CCR_2015,CCR_2016,CCR_2017,CCR_2018,CCR_2019,CCR_2020,TARGET_LABEL_SORT,COOP,COOP_CODE
20152016,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,Delivery Target,Actual Score,66.2,72.2,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,007,Eastern High,275007,056275007,210299000625,Delivery Target,Met Target,,Yes,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,057,Fairdale High School,275057,056275057,210299000651,Delivery Target,Delivery Target,,63.1,67.2,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,057,Fairdale High School,275057,056275057,210299000651,Delivery Target,Actual Score,59.0,58.0,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,057,Fairdale High School,275057,056275057,210299000651,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,012,Fern Creek High School,275012,056275012,210299000628,Delivery Target,Delivery Target,,70.1,73.4,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,012,Fern Creek High School,275012,056275012,210299000628,Delivery Target,Actual Score,66.8,72.0,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,012,Fern Creek High School,275012,056275012,210299000628,Delivery Target,Met Target,,Yes,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,Delivery Target,Delivery Target,,47.7,53.5,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,Delivery Target,Actual Score,41.9,45.8,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,335,Iroquois High,275335,056275335,210299000753,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,065,Jeffersontown High School,275065,056275065,210299000659,Delivery Target,Delivery Target,,62.0,66.2,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,065,Jeffersontown High School,275065,056275065,210299000659,Delivery Target,Actual Score,57.8,53.4,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,065,Jeffersontown High School,275065,056275065,210299000659,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,047,Louisville Male High School,275047,056275047,210299001705,Delivery Target,Delivery Target,,91.4,92.3,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,047,Louisville Male High School,275047,056275047,210299001705,Delivery Target,Actual Score,90.4,86.2,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,047,Louisville Male High School,275047,056275047,210299001705,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,155,Moore Traditional School,275155,056275155,210299002026,Delivery Target,Delivery Target,,60.9,65.2,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,155,Moore Traditional School,275155,056275155,210299002026,Delivery Target,Actual Score,56.5,50.2,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,155,Moore Traditional School,275155,056275155,210299002026,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,075,Pleasure Ridge Park High,275075,056275075,210299000668,Delivery Target,Delivery Target,,57.3,62.1,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,075,Pleasure Ridge Park High,275075,056275075,210299000668,Delivery Target,Actual Score,52.6,60.4,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,075,Pleasure Ridge Park High,275075,056275075,210299000668,Delivery Target,Met Target,,Yes,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,073,Seneca High,275073,056275073,210299000667,Delivery Target,Delivery Target,,55.8,60.7,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,073,Seneca High,275073,056275073,210299000667,Delivery Target,Actual Score,50.9,53.2,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,073,Seneca High,275073,056275073,210299000667,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,031,Southern High School,275031,056275031,210299000637,Delivery Target,Delivery Target,,62.2,66.4,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,031,Southern High School,275031,056275031,210299000637,Delivery Target,Actual Score,58.0,53.4,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,031,Southern High School,275031,056275031,210299000637,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,Delivery Target,Delivery Target,,50.6,56.1,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,Delivery Target,Actual Score,45.1,59.0,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,590,The Academy @ Shawnee,275590,056275590,210299000777,Delivery Target,Met Target,,Yes,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,033,Valley High School,275033,056275033,210299000639,Delivery Target,Delivery Target,,58.6,63.2,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,033,Valley High School,275033,056275033,210299000639,Delivery Target,Actual Score,54.0,56.0,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,033,Valley High School,275033,056275033,210299000639,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,051,Waggener High School,275051,056275051,210299000649,Delivery Target,Delivery Target,,53.6,58.7,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,051,Waggener High School,275051,056275051,210299000649,Delivery Target,Actual Score,48.4,52.9,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,051,Waggener High School,275051,056275051,210299000649,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,084,Western High School,275084,056275084,210299000677,Delivery Target,Delivery Target,,58.2,62.9,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,084,Western High School,275084,056275084,210299000677,Delivery Target,Actual Score,53.6,50.3,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,084,Western High School,275084,056275084,210299000677,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,Delivery Target,Delivery Target,,93.3,94.0,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,Delivery Target,Actual Score,92.5,96.8,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,200,duPont Manual High,275200,056275200,210299000734,Delivery Target,Met Target,,Yes,,,,,3,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,Delivery Target,Delivery Target,,66.8,70.5,,,,1,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,Delivery Target,Actual Score,63.1,63.4,,,,,2,JEFF CO,909
20152016,056,JEFFERSON,275,Jefferson County,,---District Total---,275,,,Delivery Target,Met Target,,No,,,,,3,JEFF CO,909
20152016,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,Delivery Target,Delivery Target,,97.8,98.1,,,,1,KVEC,904
20152016,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,Delivery Target,Actual Score,97.6,54.1,,,,,2,KVEC,904
20152016,067,LETCHER,276,Jenkins Independent,011,Jenkins Independent School,276011,067276011,210300001642,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,Delivery Target,Delivery Target,,97.8,98.1,,,,1,KVEC,904
20152016,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,Delivery Target,Actual Score,97.6,54.1,,,,,2,KVEC,904
20152016,067,LETCHER,276,Jenkins Independent,,---District Total---,276,,,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,Delivery Target,Delivery Target,,63.8,67.8,,,,1,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,Delivery Target,Actual Score,59.8,65.8,,,,,2,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,021,East Jessamine High School,281021,057281021,210303001641,Delivery Target,Met Target,,Yes,,,,,3,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,Delivery Target,Delivery Target,,72.7,75.8,,,,1,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,Delivery Target,Actual Score,69.7,69.3,,,,,2,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,019,West Jessamine High School,281019,057281019,210303001640,Delivery Target,Met Target,,No,,,,,3,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,Delivery Target,Delivery Target,,66.0,69.8,,,,1,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,Delivery Target,Actual Score,62.2,65.1,,,,,2,CKEC,901
20152016,057,JESSAMINE,281,Jessamine County,,---District Total---,281,,,Delivery Target,Met Target,,No,,,,,3,CKEC,901
20152016,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,Delivery Target,Delivery Target,,68.1,71.6,,,,1,KEDC,903
20152016,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,Delivery Target,Actual Score,64.5,59.6,,,,,2,KEDC,903
20152016,058,JOHNSON,285,Johnson County,115,Johnson Central High School,285115,058285115,210306000802,Delivery Target,Met Target,,No,,,,,3,KEDC,903
20152016,058,JOHNSON,285,Johnson County,,---District Total---,285,,,Delivery Target,Delivery Target,,66.6,70.3,,,,1,KEDC,903
20152016,058,JOHNSON,285,Johnson County,,---District Total---,285,,,Delivery Target,Actual Score,62.9,59.6,,,,,2,KEDC,903
20152016,058,JOHNSON,285,Johnson County,,---District Total---,285,,,Delivery Target,Met Target,,No,,,,,3,KEDC,903
20152016,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,Delivery Target,Delivery Target,,71.7,74.9,,,,1,NKCES,905
20152016,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,Delivery Target,Actual Score,68.6,65.0,,,,,2,NKCES,905
20152016,059,KENTON,291,Kenton County,040,Dixie Heights High School,291040,059291040,210309000811,Delivery Target,Met Target,,No,,,,,3,NKCES,905
20152016,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,Delivery Target,Delivery Target,,66.5,70.2,,,,1,NKCES,905
20152016,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,Delivery Target,Actual Score,62.8,72.1,,,,,2,NKCES,905
20152016,059,KENTON,291,Kenton County,120,Scott High School,291120,059291120,210309000823,Delivery Target,Met Target,,Yes,,,,,3,NKCES,905
20152016,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,Delivery Target,Delivery Target,,59.5,64.0,,,,1,NKCES,905
20152016,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,Delivery Target,Actual Score,55.0,65.5,,,,,2,NKCES,905
20152016,059,KENTON,291,Kenton County,090,Simon Kenton High School,291090,059291090,210309000818,Delivery Target,Met Target,,Yes,,,,,3,NKCES,905
20152016,059,KENTON,291,Kenton County,,---District Total---,291,,,Delivery Target,Delivery Target,,65.4,69.3,,,,1,NKCES,905
20152016,059,KENTON,291,Kenton County,,---District Total---,291,,,Delivery Target,Actual Score,61.6,66.6,,,,,2,NKCES,905
20152016,059,KENTON,291,Kenton County,,---District Total---,291,,,Delivery Target,Met Target,,Yes,,,,,3,NKCES,905
20152016,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,Delivery Target,Delivery Target,,40.0,46.6,,,,1,KVEC,904
20152016,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,Delivery Target,Actual Score,33.3,30.0,,,,,2,KVEC,904
20152016,060,KNOTT,295,Knott County,150,Cordia School,295150,060295150,210312002233,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,Delivery Target,Delivery Target,,79.8,82.0,,,,1,KVEC,904
20152016,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,Delivery Target,Actual Score,77.5,70.7,,,,,2,KVEC,904
20152016,060,KNOTT,295,Knott County,265,Knott County Central High School,295265,060295265,210312000837,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,060,KNOTT,295,Knott County,,---District Total---,295,,,Delivery Target,Delivery Target,,73.5,76.5,,,,1,KVEC,904
20152016,060,KNOTT,295,Knott County,,---District Total---,295,,,Delivery Target,Actual Score,70.6,65.4,,,,,2,KVEC,904
20152016,060,KNOTT,295,Knott County,,---District Total---,295,,,Delivery Target,Met Target,,No,,,,,3,KVEC,904
20152016,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,Delivery Target,Delivery Target,,70.1,73.4,,,,1,SESC,907
20152016,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,Delivery Target,Actual Score,66.8,70.8,,,,,2,SESC,907
20152016,061,KNOX,301,Knox County,410,Knox Central High School,301410,061301410,210315000847,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,Delivery Target,Delivery Target,,80.4,82.6,,,,1,SESC,907
20152016,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,Delivery Target,Actual Score,78.2,72.5,,,,,2,SESC,907
20152016,061,KNOX,301,Knox County,450,Lynn Camp Schools,301450,061301450,210315000850,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,061,KNOX,301,Knox County,,---District Total---,301,,,Delivery Target,Delivery Target,,70.7,73.9,,,,1,SESC,907
20152016,061,KNOX,301,Knox County,,---District Total---,301,,,Delivery Target,Actual Score,67.4,69.6,,,,,2,SESC,907
20152016,061,KNOX,301,Knox County,,---District Total---,301,,,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,Delivery Target,Delivery Target,,71.4,74.6,,,,1,GRREC,902
20152016,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,Delivery Target,Actual Score,68.2,80.0,,,,,2,GRREC,902
20152016,062,LARUE,305,LaRue County,040,LaRue County High School,305040,062305040,210318000853,Delivery Target,Met Target,,Yes,,,,,3,GRREC,902
20152016,062,LARUE,305,LaRue County,,---District Total---,305,,,Delivery Target,Delivery Target,,71.4,74.6,,,,1,GRREC,902
20152016,062,LARUE,305,LaRue County,,---District Total---,305,,,Delivery Target,Actual Score,68.2,80.0,,,,,2,GRREC,902
20152016,062,LARUE,305,LaRue County,,---District Total---,305,,,Delivery Target,Met Target,,Yes,,,,,3,GRREC,902
20152016,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,Delivery Target,Delivery Target,,69.0,72.5,,,,1,SESC,907
20152016,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,Delivery Target,Actual Score,65.6,66.9,,,,,2,SESC,907
20152016,063,LAUREL,311,Laurel County,205,North Laurel High School,311205,063311205,210321000215,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,Delivery Target,Delivery Target,,65.3,69.1,,,,1,SESC,907
20152016,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,Delivery Target,Actual Score,61.4,56.4,,,,,2,SESC,907
20152016,063,LAUREL,311,Laurel County,210,South Laurel High School,311210,063311210,210321000865,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,063,LAUREL,311,Laurel County,,---District Total---,311,,,Delivery Target,Delivery Target,,66.7,70.4,,,,1,SESC,907
20152016,063,LAUREL,311,Laurel County,,---District Total---,311,,,Delivery Target,Actual Score,63.0,61.6,,,,,2,SESC,907
20152016,063,LAUREL,311,Laurel County,,---District Total---,311,,,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,Delivery Target,Delivery Target,,75.9,78.6,,,,1,KEDC,903
20152016,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,Delivery Target,Actual Score,73.2,64.3,,,,,2,KEDC,903
20152016,064,LAWRENCE,315,Lawrence County,260,Lawrence County High School,315260,064315260,210324000874,Delivery Target,Met Target,,No,,,,,3,KEDC,903
20152016,064,LAWRENCE,315,Lawrence County,,---District Total---,315,,,Delivery Target,Delivery Target,,75.9,78.6,,,,1,KEDC,903
20152016,064,LAWRENCE,315,Lawrence County,,---District Total---,315,,,Delivery Target,Actual Score,73.2,64.3,,,,,2,KEDC,903
20152016,064,LAWRENCE,315,Lawrence County,,---District Total---,315,,,Delivery Target,Met Target,,No,,,,,3,KEDC,903
20152016,065,LEE,321,Lee County,050,Lee County High School,321050,065321050,210327000876,Delivery Target,Delivery Target,,72.1,75.2,,,,1,KVEC,904
20152016,065,LEE,321,Lee County,050,Lee County High School,321050,065321050,210327000876,Delivery Target,Actual Score,69.0,75.7,,,,,2,KVEC,904
20152016,065,LEE,321,Lee County,050,Lee County High School,321050,065321050,210327000876,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,065,LEE,321,Lee County,,---District Total---,321,,,Delivery Target,Delivery Target,,72.1,75.2,,,,1,KVEC,904
20152016,065,LEE,321,Lee County,,---District Total---,321,,,Delivery Target,Actual Score,69.0,75.7,,,,,2,KVEC,904
20152016,065,LEE,321,Lee County,,---District Total---,321,,,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,Delivery Target,Delivery Target,,72.1,75.2,,,,1,KVEC,904
20152016,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,Delivery Target,Actual Score,69.0,79.3,,,,,2,KVEC,904
20152016,066,LESLIE,325,Leslie County,350,Leslie County High School,325350,066325350,210333000885,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,066,LESLIE,325,Leslie County,,---District Total---,325,,,Delivery Target,Delivery Target,,72.1,75.2,,,,1,KVEC,904
20152016,066,LESLIE,325,Leslie County,,---District Total---,325,,,Delivery Target,Actual Score,69.0,79.3,,,,,2,KVEC,904
20152016,066,LESLIE,325,Leslie County,,---District Total---,325,,,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,Delivery Target,Delivery Target,,73.9,76.8,,,,1,KVEC,904
20152016,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,Delivery Target,Actual Score,71.0,77.8,,,,,2,KVEC,904
20152016,067,LETCHER,331,Letcher County,056,Letcher County Central High School,331056,067331056,210336001998,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,067,LETCHER,331,Letcher County,,---District Total---,331,,,Delivery Target,Delivery Target,,73.9,76.8,,,,1,KVEC,904
20152016,067,LETCHER,331,Letcher County,,---District Total---,331,,,Delivery Target,Actual Score,71.0,77.8,,,,,2,KVEC,904
20152016,067,LETCHER,331,Letcher County,,---District Total---,331,,,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,Delivery Target,Delivery Target,,67.7,71.3,,,,1,KEDC,903
20152016,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,Delivery Target,Actual Score,64.1,68.3,,,,,2,KEDC,903
20152016,068,LEWIS,335,Lewis County,120,Lewis County High School,335120,068335120,210339000910,Delivery Target,Met Target,,Yes,,,,,3,KEDC,903
20152016,068,LEWIS,335,Lewis County,,---District Total---,335,,,Delivery Target,Delivery Target,,67.7,71.3,,,,1,KEDC,903
20152016,068,LEWIS,335,Lewis County,,---District Total---,335,,,Delivery Target,Actual Score,64.1,68.3,,,,,2,KEDC,903
20152016,068,LEWIS,335,Lewis County,,---District Total---,335,,,Delivery Target,Met Target,,Yes,,,,,3,KEDC,903
20152016,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,Delivery Target,Delivery Target,,78.9,81.3,,,,1,SESC,907
20152016,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,Delivery Target,Actual Score,76.6,75.0,,,,,2,SESC,907
20152016,069,LINCOLN,341,Lincoln County,095,Lincoln County High School,341095,069341095,210348000918,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,Delivery Target,Delivery Target,,76.2,78.9,,,,1,SESC,907
20152016,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,Delivery Target,Actual Score,73.6,69.6,,,,,2,SESC,907
20152016,069,LINCOLN,341,Lincoln County,,---District Total---,341,,,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,Delivery Target,Delivery Target,,71.9,75.0,,,,1,WKEC,908
20152016,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,Delivery Target,Actual Score,68.8,77.6,,,,,2,WKEC,908
20152016,070,LIVINGSTON,345,Livingston County,050,Livingston Central High School,345050,070345050,210351000924,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,Delivery Target,Delivery Target,,71.9,75.0,,,,1,WKEC,908
20152016,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,Delivery Target,Actual Score,68.8,77.6,,,,,2,WKEC,908
20152016,070,LIVINGSTON,345,Livingston County,,---District Total---,345,,,Delivery Target,Met Target,,Yes,,,,,3,WKEC,908
20152016,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,Delivery Target,Delivery Target,,81.8,83.8,,,,1,GRREC,902
20152016,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,Delivery Target,Actual Score,79.8,77.4,,,,,2,GRREC,902
20152016,071,LOGAN,351,Logan County,140,Logan County High School,351140,071351140,210354001458,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,071,LOGAN,351,Logan County,,---District Total---,351,,,Delivery Target,Delivery Target,,81.0,83.1,,,,1,GRREC,902
20152016,071,LOGAN,351,Logan County,,---District Total---,351,,,Delivery Target,Actual Score,78.9,77.4,,,,,2,GRREC,902
20152016,071,LOGAN,351,Logan County,,---District Total---,351,,,Delivery Target,Met Target,,No,,,,,3,GRREC,902
20152016,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,Delivery Target,Delivery Target,,55.8,60.7,,,,1,NKCES,905
20152016,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,Delivery Target,Actual Score,50.9,59.0,,,,,2,NKCES,905
20152016,059,KENTON,354,Ludlow Independent,020,Ludlow High School,354020,059354020,210363000939,Delivery Target,Met Target,,Yes,,,,,3,NKCES,905
20152016,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,Delivery Target,Delivery Target,,55.8,60.7,,,,1,NKCES,905
20152016,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,Delivery Target,Actual Score,50.9,59.0,,,,,2,NKCES,905
20152016,059,KENTON,354,Ludlow Independent,,---District Total---,354,,,Delivery Target,Met Target,,Yes,,,,,3,NKCES,905
20152016,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,Delivery Target,Delivery Target,,79.1,81.4,,,,1,WKEC,908
20152016,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,Delivery Target,Actual Score,76.8,76.3,,,,,2,WKEC,908
20152016,072,LYON,361,Lyon County,070,Lyon County High School,361070,072361070,210369000943,Delivery Target,Met Target,,No,,,,,3,WKEC,908
20152016,072,LYON,361,Lyon County,,---District Total---,361,,,Delivery Target,Delivery Target,,79.1,81.4,,,,1,WKEC,908
20152016,072,LYON,361,Lyon County,,---District Total---,361,,,Delivery Target,Actual Score,76.8,76.3,,,,,2,WKEC,908
20152016,072,LYON,361,Lyon County,,---District Total---,361,,,Delivery Target,Met Target,,No,,,,,3,WKEC,908
20152016,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,Delivery Target,Delivery Target,,67.2,70.8,,,,1,SESC,907
20152016,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,Delivery Target,Actual Score,63.5,71.2,,,,,2,SESC,907
20152016,073,MADISON,365,Madison County,050,Madison Central High School,365050,073365050,210372000949,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,Delivery Target,Delivery Target,,84.0,85.8,,,,1,SESC,907
20152016,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,Delivery Target,Actual Score,82.2,83.4,,,,,2,SESC,907
20152016,073,MADISON,365,Madison County,150,Madison Southern High School,365150,073365150,210372001594,Delivery Target,Met Target,,No,,,,,3,SESC,907
20152016,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,Delivery Target,Delivery Target,,67.2,70.9,,,,1,SESC,907
20152016,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,Delivery Target,Actual Score,63.6,76.9,,,,,2,SESC,907
20152016,073,MADISON,365,Madison County,460,Model Laboratory High School,365460,073365460,210372001486,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,073,MADISON,365,Madison County,,---District Total---,365,,,Delivery Target,Delivery Target,,73.5,76.4,,,,1,SESC,907
20152016,073,MADISON,365,Madison County,,---District Total---,365,,,Delivery Target,Actual Score,70.5,75.9,,,,,2,SESC,907
20152016,073,MADISON,365,Madison County,,---District Total---,365,,,Delivery Target,Met Target,,Yes,,,,,3,SESC,907
20152016,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,Delivery Target,Delivery Target,,70.2,73.5,,,,1,KVEC,904
20152016,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,Delivery Target,Actual Score,66.9,74.4,,,,,2,KVEC,904
20152016,074,MAGOFFIN,371,Magoffin County,370,Magoffin County High School,371370,074371370,210375000960,Delivery Target,Met Target,,Yes,,,,,3,KVEC,904
20152016,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,Delivery Target,Delivery Target,,70.2,73.5,,,,1,KVEC,904
20152016,074,MAGOFFIN,371,Magoffin County,,---District Total---,371,,,Delivery Target,Actual Score,66.9,74.4,,,,,2,KVEC,904
